direction,stop_district,stop_id,stop_lat,stop_lon,stop_name,line,service
0,2807909,par_5_61,40.4210790188043,-3.7201723106450295,PRINCIPE PIO,C1,cercanias
0,2807902,par_5_57,40.4026028948529,-3.71124315951466,PIRAMIDES,C1,cercanias
0,2807902,par_5_25,40.400382320912,-3.6926718217550896,DELICIAS,C1,cercanias
0,2807902,par_5_46,40.3953883033481,-3.67798602503064,MENDEZ ALVARO,C1,cercanias
0,2807902,par_5_11,40.4066011651398,-3.6892118408395898,ATOCHA,C1,cercanias
0,2807904,par_5_65,40.423420623761295,-3.6907626799938704,RECOLETOS,C1,cercanias
0,2807906,par_5_51,40.4466277031815,-3.69225017986236,NUEVOS MINISTERIOS,C1,cercanias
0,2807905,par_5_18,40.4721094623497,-3.68237859937536,CHAMARTIN,C1,cercanias
0,2807916,par_5_133,40.4847551076476,-3.66273198940419,FUENTE DE LA MORA,C1,cercanias
0,2807921,par_5_144,40.4823091642411,-3.61634057588727,VALDEBEBAS,C1,cercanias
0,2807921,par_5_142,40.4917812474987,-3.59324027187479,AEROPUERTO T4,C1,cercanias
1,2807921,par_5_142,40.4917812474987,-3.59324027187479,AEROPUERTO T4,C1,cercanias
1,2807921,par_5_144,40.4823091642411,-3.61634057588727,VALDEBEBAS,C1,cercanias
1,2807916,par_5_133,40.4847551076476,-3.66273198940419,FUENTE DE LA MORA,C1,cercanias
1,2807905,par_5_18,40.4721094623497,-3.68237859937536,CHAMARTIN,C1,cercanias
1,2807906,par_5_51,40.4466277031815,-3.69225017986236,NUEVOS MINISTERIOS,C1,cercanias
1,2807904,par_5_65,40.423420623761295,-3.6907626799938704,RECOLETOS,C1,cercanias
1,2807902,par_5_11,40.4066011651398,-3.6892118408395898,ATOCHA,C1,cercanias
1,2807902,par_5_46,40.3953883033481,-3.67798602503064,MENDEZ ALVARO,C1,cercanias
1,2807902,par_5_25,40.400382320912,-3.6926718217550896,DELICIAS,C1,cercanias
1,2807902,par_5_57,40.4026028948529,-3.71124315951466,PIRAMIDES,C1,cercanias
1,2807909,par_5_61,40.4210790188043,-3.7201723106450295,PRINCIPE PIO,C1,cercanias
0,28047,par_5_91,40.6263702008332,-4.00800585940991,VILLALBA,C10,cercanias
0,28061,par_5_33,40.6001201927881,-3.98176360815813,GALAPAGAR-LA NAVATA,C10,cercanias
0,28152,par_5_82,40.574513990894,-3.95644911190209,TORRELODONES,C10,cercanias
0,2812701,par_5_44,40.5525253841785,-3.89674113569312,MATAS LAS,C10,cercanias
0,2812701,par_5_55,40.5223060941516,-3.8820657658894,PINAR DE LAS ROZAS,C10,cercanias
0,2812701,par_5_68,40.494242023891395,-3.868033382564221,ROZAS LAS,C10,cercanias
0,2808002,par_5_42,40.474285233963705,-3.84525619878252,MAJADAHONDA,C10,cercanias
0,2807909,par_5_13,40.4653831832569,-3.80764742784864,BARRIAL-C.COM.POZUELO EL,C10,cercanias
0,2811502,par_5_60,40.4472743567471,-3.80002515742272,POZUELO,C10,cercanias
0,2807909,par_5_9,40.4483360938325,-3.78576906207162,ARAVACA,C10,cercanias
0,2807909,par_5_61,40.4210790188043,-3.7201723106450295,PRINCIPE PIO,C10,cercanias
0,2807902,par_5_57,40.4026028948529,-3.71124315951466,PIRAMIDES,C10,cercanias
0,2807902,par_5_25,40.400382320912,-3.6926718217550896,DELICIAS,C10,cercanias
0,2807902,par_5_46,40.3953883033481,-3.67798602503064,MENDEZ ALVARO,C10,cercanias
0,2807902,par_5_11,40.4066011651398,-3.6892118408395898,ATOCHA,C10,cercanias
0,2807904,par_5_65,40.423420623761295,-3.6907626799938704,RECOLETOS,C10,cercanias
0,2807906,par_5_51,40.4466277031815,-3.69225017986236,NUEVOS MINISTERIOS,C10,cercanias
0,2807905,par_5_18,40.4721094623497,-3.68237859937536,CHAMARTIN,C10,cercanias
0,2807916,par_5_133,40.4847551076476,-3.66273198940419,FUENTE DE LA MORA,C10,cercanias
1,2807916,par_5_133,40.4847551076476,-3.66273198940419,FUENTE DE LA MORA,C10,cercanias
1,2807905,par_5_18,40.4721094623497,-3.68237859937536,CHAMARTIN,C10,cercanias
1,2807906,par_5_51,40.4466277031815,-3.69225017986236,NUEVOS MINISTERIOS,C10,cercanias
1,2807904,par_5_65,40.423420623761295,-3.6907626799938704,RECOLETOS,C10,cercanias
1,2807902,par_5_11,40.4066011651398,-3.6892118408395898,ATOCHA,C10,cercanias
1,2807902,par_5_46,40.3953883033481,-3.67798602503064,MENDEZ ALVARO,C10,cercanias
1,2807902,par_5_25,40.400382320912,-3.6926718217550896,DELICIAS,C10,cercanias
1,2807902,par_5_57,40.4026028948529,-3.71124315951466,PIRAMIDES,C10,cercanias
1,2807909,par_5_61,40.4210790188043,-3.7201723106450295,PRINCIPE PIO,C10,cercanias
1,2807909,par_5_9,40.4483360938325,-3.78576906207162,ARAVACA,C10,cercanias
1,2811502,par_5_60,40.4472743567471,-3.80002515742272,POZUELO,C10,cercanias
1,2807909,par_5_13,40.4653831832569,-3.80764742784864,BARRIAL-C.COM.POZUELO EL,C10,cercanias
1,2808002,par_5_42,40.474285233963705,-3.84525619878252,MAJADAHONDA,C10,cercanias
1,2812701,par_5_68,40.494242023891395,-3.868033382564221,ROZAS LAS,C10,cercanias
1,2812701,par_5_55,40.5223060941516,-3.8820657658894,PINAR DE LAS ROZAS,C10,cercanias
1,2812701,par_5_44,40.5525253841785,-3.89674113569312,MATAS LAS,C10,cercanias
1,28152,par_5_82,40.574513990894,-3.95644911190209,TORRELODONES,C10,cercanias
1,28061,par_5_33,40.6001201927881,-3.98176360815813,GALAPAGAR-LA NAVATA,C10,cercanias
1,28047,par_5_91,40.6263702008332,-4.00800585940991,VILLALBA,C10,cercanias
0,1913005,par_5_38,40.6440936102746,-3.18230377067774,GUADALAJARA,C2,cercanias
0,19046_AM,par_5_12,40.5610431126363,-3.26537808007204,AZUQUECA,C2,cercanias
0,28083,par_5_45,40.534629296321,-3.29857120296861,MECO,C2,cercanias
0,2800504,par_5_3,40.5053487667517,-3.33532393016683,ALCALÁ DE HENARES UNIVERSIDAD,C2,cercanias
0,2800501,par_5_2,40.489038872521206,-3.36625200624717,ALCALÁ DE HENARES,C2,cercanias
0,2800503,par_5_106,40.48044632385111,-3.3930812823770804,GARENA LA,C2,cercanias
0,2814802,par_5_143,40.463542902172996,-3.44124824645267,SOTO DEL HENARES,C2,cercanias
0,2814803,par_5_81,40.454614888402,-3.4797310604898,TORREJON DE ARDOZ,C2,cercanias
0,2804903_AD,par_5_71,40.4426754342948,-3.5337569967628504,SAN FERNANDO,C2,cercanias
0,2804901,par_5_22,40.4237445026866,-3.56105002582089,COSLADA,C2,cercanias
0,2807919,par_5_90,40.40132727162921,-3.59583931493827,VICALVARO,C2,cercanias
0,2807918,par_5_75,40.38699762280661,-3.6089673976787697,SANTA EUGENIA,C2,cercanias
0,2807918,par_5_87,40.3822212818191,-3.6244633059562896,VALLECAS,C2,cercanias
0,2807913,par_5_59,40.3759107464157,-3.6561396279574714,POZO EL,C2,cercanias
0,2807913,par_5_10,40.38168115824861,-3.66791743399165,ASAMBLEA DE MADRID-ENTREVIAS,C2,cercanias
0,2807902,par_5_11,40.4066011651398,-3.6892118408395898,ATOCHA,C2,cercanias
0,2807904,par_5_65,40.423420623761295,-3.6907626799938704,RECOLETOS,C2,cercanias
0,2807906,par_5_51,40.4466277031815,-3.69225017986236,NUEVOS MINISTERIOS,C2,cercanias
0,2807905,par_5_18,40.4721094623497,-3.68237859937536,CHAMARTIN,C2,cercanias
1,2807905,par_5_18,40.4721094623497,-3.68237859937536,CHAMARTIN,C2,cercanias
1,2807906,par_5_51,40.4466277031815,-3.69225017986236,NUEVOS MINISTERIOS,C2,cercanias
1,2807904,par_5_65,40.423420623761295,-3.6907626799938704,RECOLETOS,C2,cercanias
1,2807902,par_5_11,40.4066011651398,-3.6892118408395898,ATOCHA,C2,cercanias
1,2807913,par_5_10,40.38168115824861,-3.66791743399165,ASAMBLEA DE MADRID-ENTREVIAS,C2,cercanias
1,2807913,par_5_59,40.3759107464157,-3.6561396279574714,POZO EL,C2,cercanias
1,2807918,par_5_87,40.3822212818191,-3.6244633059562896,VALLECAS,C2,cercanias
1,2807918,par_5_75,40.38699762280661,-3.6089673976787697,SANTA EUGENIA,C2,cercanias
1,2807919,par_5_90,40.40132727162921,-3.59583931493827,VICALVARO,C2,cercanias
1,2804901,par_5_22,40.4237445026866,-3.56105002582089,COSLADA,C2,cercanias
1,2804903_AD,par_5_71,40.4426754342948,-3.5337569967628504,SAN FERNANDO,C2,cercanias
1,2814803,par_5_81,40.454614888402,-3.4797310604898,TORREJON DE ARDOZ,C2,cercanias
1,2814802,par_5_143,40.463542902172996,-3.44124824645267,SOTO DEL HENARES,C2,cercanias
1,2800503,par_5_106,40.48044632385111,-3.3930812823770804,GARENA LA,C2,cercanias
1,2800501,par_5_2,40.489038872521206,-3.36625200624717,ALCALÁ DE HENARES,C2,cercanias
1,2800504,par_5_3,40.5053487667517,-3.33532393016683,ALCALÁ DE HENARES UNIVERSIDAD,C2,cercanias
1,28083,par_5_45,40.534629296321,-3.29857120296861,MECO,C2,cercanias
1,19046_AM,par_5_12,40.5610431126363,-3.26537808007204,AZUQUECA,C2,cercanias
1,1913005,par_5_38,40.6440936102746,-3.18230377067774,GUADALAJARA,C2,cercanias
0,2801304,par_5_8,40.0348477748241,-3.61821249344168,ARANJUEZ,C3,cercanias
0,28040,par_5_19,40.1590780625469,-3.60993229369721,CIEMPOZUELOS,C3,cercanias
0,2816101,par_5_86,40.1960570665724,-3.66471800184914,VALDEMORO,C3,cercanias
0,2811301,par_5_56,40.2428012031304,-3.70364259838166,PINTO,C3,cercanias
0,2806504,par_5_35,40.305489829189895,-3.7075993552501,GETAFE INDUSTRIAL,C3,cercanias
0,2806502,par_5_103,40.3184768004104,-3.7097475447627097,CASAR EL,C3,cercanias
0,2807917,par_5_70,40.3319230119497,-3.69862254904323,SAN CRISTOBAL INDUSTRIAL,C3,cercanias
0,2807917,par_5_69,40.34237229006961,-3.6837539734577502,SAN CRISTOBAL DE LOS ANGELES,C3,cercanias
0,2807917,par_5_93,40.3526507971254,-3.6838931087357913,VILLAVERDE BAJO,C3,cercanias
0,2807902,par_5_11,40.4066011651398,-3.6892118408395898,ATOCHA,C3,cercanias
0,2807901,par_5_122,40.4168514100817,-3.703000954367991,SOL,C3,cercanias
0,2807906,par_5_51,40.4466277031815,-3.69225017986236,NUEVOS MINISTERIOS,C3,cercanias
0,2807905,par_5_18,40.4721094623497,-3.68237859937536,CHAMARTIN,C3,cercanias
0,2807908,par_5_64,40.4882522939954,-3.6946481959126496,RAMON Y CAJAL,C3,cercanias
0,2807908,par_5_145,40.4997,-3.7091,MIRASIERRA-PACO DE LUCIA,C3,cercanias
0,2807908,par_5_58,40.495115042597604,-3.72575435236588,PITIS,C3,cercanias
0,2812701,par_5_55,40.5223060941516,-3.8820657658894,PINAR DE LAS ROZAS,C3,cercanias
0,2812701,par_5_44,40.5525253841785,-3.89674113569312,MATAS LAS,C3,cercanias
0,28152,par_5_82,40.574513990894,-3.95644911190209,TORRELODONES,C3,cercanias
0,28061,par_5_33,40.6001201927881,-3.98176360815813,GALAPAGAR-LA NAVATA,C3,cercanias
0,28047,par_5_91,40.6263702008332,-4.00800585940991,VILLALBA,C3,cercanias
0,28061,par_5_74,40.6178702391272,-4.03101363862753,SAN YAGO,C3,cercanias
0,28054,par_5_96,40.6094209154972,-4.0459666532087715,ZORRERAS LAS,C3,cercanias
0,28054,par_5_29,40.585275313349705,-4.13223833076811,ESCORIAL EL,C3,cercanias
1,2807905,par_5_18,40.4721094623497,-3.68237859937536,CHAMARTIN,C3,cercanias
1,2807906,par_5_51,40.4466277031815,-3.69225017986236,NUEVOS MINISTERIOS,C3,cercanias
1,2807901,par_5_122,40.4168514100817,-3.703000954367991,SOL,C3,cercanias
1,2807902,par_5_11,40.4066011651398,-3.6892118408395898,ATOCHA,C3,cercanias
1,2807917,par_5_93,40.3526507971254,-3.6838931087357913,VILLAVERDE BAJO,C3,cercanias
1,2807917,par_5_69,40.34237229006961,-3.6837539734577502,SAN CRISTOBAL DE LOS ANGELES,C3,cercanias
1,2807917,par_5_70,40.3319230119497,-3.69862254904323,SAN CRISTOBAL INDUSTRIAL,C3,cercanias
1,2806502,par_5_103,40.3184768004104,-3.7097475447627097,CASAR EL,C3,cercanias
1,2806504,par_5_35,40.305489829189895,-3.7075993552501,GETAFE INDUSTRIAL,C3,cercanias
1,2811301,par_5_56,40.2428012031304,-3.70364259838166,PINTO,C3,cercanias
1,2816101,par_5_86,40.1960570665724,-3.66471800184914,VALDEMORO,C3,cercanias
1,28040,par_5_19,40.1590780625469,-3.60993229369721,CIEMPOZUELOS,C3,cercanias
1,2801304,par_5_8,40.0348477748241,-3.61821249344168,ARANJUEZ,C3,cercanias
0,2810601,par_5_53,40.240779939933894,-3.7692684670888297,PARLA,C4,cercanias
0,2806501,par_5_36,40.2882594725019,-3.73724253672422,GETAFE SECTOR 3,C4,cercanias
0,2806503,par_5_34,40.3101101574552,-3.73384370824394,GETAFE CENTRO,C4,cercanias
0,2806502,par_5_43,40.323052580859,-3.727286433625431,MARGARITAS-UNIVERSIDAD LAS,C4,cercanias
0,2807917,par_5_92,40.3412389095586,-3.71183451015835,VILLAVERDE ALTO,C4,cercanias
0,2807917,par_5_93,40.3526507971254,-3.6838931087357913,VILLAVERDE BAJO,C4,cercanias
0,2807902,par_5_11,40.4066011651398,-3.6892118408395898,ATOCHA,C4,cercanias
0,2807901,par_5_122,40.4168514100817,-3.703000954367991,SOL,C4,cercanias
0,2807906,par_5_51,40.4466277031815,-3.69225017986236,NUEVOS MINISTERIOS,C4,cercanias
0,2807905,par_5_18,40.4721094623497,-3.68237859937536,CHAMARTIN,C4,cercanias
0,2807908,par_5_31,40.5015691134975,-3.68225218377436,FUENCARRAL,C4,cercanias
0,2807908,par_5_15,40.5437936933619,-3.70025235112853,CANTOBLANCO UNIVERSIDAD,C4,cercanias
0,2807908,par_5_84,40.5540663923206,-3.68324540394647,UNIVERSIDAD P. COMILLAS,C4,cercanias
0,2800601,par_5_85,40.54745067988621,-3.65424433859136,VALDELASFUENTES,C4,cercanias
0,2800601,par_5_4,40.54657559192521,-3.635092494227509,ALCOBENDAS-S.S. DE LOS REYES,C4,cercanias
1,2800601,par_5_4,40.54657559192521,-3.635092494227509,ALCOBENDAS-S.S. DE LOS REYES,C4,cercanias
1,2800601,par_5_85,40.54745067988621,-3.65424433859136,VALDELASFUENTES,C4,cercanias
1,2807908,par_5_84,40.5540663923206,-3.68324540394647,UNIVERSIDAD P. COMILLAS,C4,cercanias
1,2807908,par_5_15,40.5437936933619,-3.70025235112853,CANTOBLANCO UNIVERSIDAD,C4,cercanias
1,2807908,par_5_31,40.5015691134975,-3.68225218377436,FUENCARRAL,C4,cercanias
1,2807905,par_5_18,40.4721094623497,-3.68237859937536,CHAMARTIN,C4,cercanias
1,2807906,par_5_51,40.4466277031815,-3.69225017986236,NUEVOS MINISTERIOS,C4,cercanias
1,2807901,par_5_122,40.4168514100817,-3.703000954367991,SOL,C4,cercanias
1,2807902,par_5_11,40.4066011651398,-3.6892118408395898,ATOCHA,C4,cercanias
1,2807917,par_5_93,40.3526507971254,-3.6838931087357913,VILLAVERDE BAJO,C4,cercanias
1,2807917,par_5_92,40.3412389095586,-3.71183451015835,VILLAVERDE ALTO,C4,cercanias
1,2806502,par_5_43,40.323052580859,-3.727286433625431,MARGARITAS-UNIVERSIDAD LAS,C4,cercanias
1,2806503,par_5_34,40.3101101574552,-3.73384370824394,GETAFE CENTRO,C4,cercanias
1,2806501,par_5_36,40.2882594725019,-3.73724253672422,GETAFE SECTOR 3,C4,cercanias
1,2810601,par_5_53,40.240779939933894,-3.7692684670888297,PARLA,C4,cercanias
0,2809202,par_5_49,40.3309024566344,-3.88224085064992,MOSTOLES EL SOTO,C5,cercanias
0,2809202,par_5_48,40.3285131038066,-3.86339907310142,MOSTOLES,C5,cercanias
0,2800701,par_5_66,40.3419027014314,-3.84232998157746,RETAMAS LAS,C5,cercanias
0,2800701,par_5_5,40.350088208669796,-3.8316340093151497,ALCORCON,C5,cercanias
0,2800702,par_5_72,40.3565433759808,-3.81579179255598,SAN JOSE DE VALDERAS,C5,cercanias
0,2807910,par_5_24,40.3777131916194,-3.7913444859579504,CUATRO VIENTOS,C5,cercanias
0,2807910,par_5_1,40.3811944339821,-3.7801818832285696,AGUILAS LAS,C5,cercanias
0,2807910,par_5_30,40.3836601949576,-3.76847643392453,FANJUL,C5,cercanias
0,2807910,par_5_7,40.385639846032,-3.760652539760741,ALUCHE,C5,cercanias
0,2807910,par_5_40,40.3991887229175,-3.74413102406784,LAGUNA,C5,cercanias
0,2807901,par_5_28,40.405133584937296,-3.702537264351911,EMBAJADORES,C5,cercanias
0,2807902,par_5_11,40.4066011651398,-3.6892118408395898,ATOCHA,C5,cercanias
0,2807902,par_5_46,40.3953883033481,-3.67798602503064,MENDEZ ALVARO,C5,cercanias
0,2807912,par_5_26,40.378968823860895,-3.69851928058378,DOCE DE OCTUBRE,C5,cercanias
0,2807912,par_5_52,40.3669156270104,-3.7043192311254303,ORCASITAS,C5,cercanias
0,2807917,par_5_62,40.350298433469,-3.70506479207328,PUENTE ALCOCER,C5,cercanias
0,2807917,par_5_92,40.3412389095586,-3.71183451015835,VILLAVERDE ALTO,C5,cercanias
0,2807405,par_5_95,40.3408651674076,-3.74821098376834,ZARZAQUEMADA,C5,cercanias
0,2807401,par_5_41,40.3289921512769,-3.77138744820868,LEGANES,C5,cercanias
0,2807401,par_5_105,40.3125159337883,-3.78325102527616,PARQUE POLVORANCA,C5,cercanias
0,2805803,par_5_77,40.2967328627135,-3.792387332242,SERNA LA,C5,cercanias
0,2805804,par_5_32,40.2826888663979,-3.79876380807025,FUENLABRADA,C5,cercanias
0,28073,par_5_104,40.255660506545404,-3.82837195835634,HUMANES,C5,cercanias
1,28073,par_5_104,40.255660506545404,-3.82837195835634,HUMANES,C5,cercanias
1,2805804,par_5_32,40.2826888663979,-3.79876380807025,FUENLABRADA,C5,cercanias
1,2805803,par_5_77,40.2967328627135,-3.792387332242,SERNA LA,C5,cercanias
1,2807401,par_5_105,40.3125159337883,-3.78325102527616,PARQUE POLVORANCA,C5,cercanias
1,2807401,par_5_41,40.3289921512769,-3.77138744820868,LEGANES,C5,cercanias
1,2807405,par_5_95,40.3408651674076,-3.74821098376834,ZARZAQUEMADA,C5,cercanias
1,2807917,par_5_92,40.3412389095586,-3.71183451015835,VILLAVERDE ALTO,C5,cercanias
1,2807917,par_5_62,40.350298433469,-3.70506479207328,PUENTE ALCOCER,C5,cercanias
1,2807912,par_5_52,40.3669156270104,-3.7043192311254303,ORCASITAS,C5,cercanias
1,2807912,par_5_26,40.378968823860895,-3.69851928058378,DOCE DE OCTUBRE,C5,cercanias
1,2807902,par_5_46,40.3953883033481,-3.67798602503064,MENDEZ ALVARO,C5,cercanias
1,2807902,par_5_11,40.4066011651398,-3.6892118408395898,ATOCHA,C5,cercanias
1,2807901,par_5_28,40.405133584937296,-3.702537264351911,EMBAJADORES,C5,cercanias
1,2807910,par_5_40,40.3991887229175,-3.74413102406784,LAGUNA,C5,cercanias
1,2807910,par_5_7,40.385639846032,-3.760652539760741,ALUCHE,C5,cercanias
1,2807910,par_5_30,40.3836601949576,-3.76847643392453,FANJUL,C5,cercanias
1,2807910,par_5_1,40.3811944339821,-3.7801818832285696,AGUILAS LAS,C5,cercanias
1,2807910,par_5_24,40.3777131916194,-3.7913444859579504,CUATRO VIENTOS,C5,cercanias
1,2800702,par_5_72,40.3565433759808,-3.81579179255598,SAN JOSE DE VALDERAS,C5,cercanias
1,2800701,par_5_5,40.350088208669796,-3.8316340093151497,ALCORCON,C5,cercanias
1,2800701,par_5_66,40.3419027014314,-3.84232998157746,RETAMAS LAS,C5,cercanias
1,2809202,par_5_48,40.3285131038066,-3.86339907310142,MOSTOLES,C5,cercanias
1,2809202,par_5_49,40.3309024566344,-3.88224085064992,MOSTOLES EL SOTO,C5,cercanias
0,2807905,par_5_18,40.4721094623497,-3.68237859937536,CHAMARTIN,C8,cercanias
0,2807908,par_5_64,40.4882522939954,-3.6946481959126496,RAMON Y CAJAL,C8,cercanias
0,2807908,par_5_145,40.4997,-3.7091,MIRASIERRA-PACO DE LUCIA,C8,cercanias
0,2807908,par_5_58,40.495115042597604,-3.72575435236588,PITIS,C8,cercanias
0,2812701,par_5_55,40.5223060941516,-3.8820657658894,PINAR DE LAS ROZAS,C8,cercanias
0,2812701,par_5_44,40.5525253841785,-3.89674113569312,MATAS LAS,C8,cercanias
0,28152,par_5_82,40.574513990894,-3.95644911190209,TORRELODONES,C8,cercanias
0,28061,par_5_33,40.6001201927881,-3.98176360815813,GALAPAGAR-LA NAVATA,C8,cercanias
0,28047,par_5_91,40.6263702008332,-4.00800585940991,VILLALBA,C8,cercanias
0,28010,par_5_50,40.6385815868385,-4.02180081138074,NEGRALES LOS,C8,cercanias
0,28010,par_5_6,40.658165812941,-4.03496961859464,ALPEDRETE,C8,cercanias
0,28046,par_5_20,40.692759921718995,-4.03577699260154,COLLADO MEDIANO,C8,cercanias
0,28087,par_5_47,40.7073509340203,-4.0667220143667295,MOLINOS LOS,C8,cercanias
0,28038_AM,par_5_16,40.7375733500909,-4.06580719855992,CERCEDILLA,C8,cercanias
1,28038_AM,par_5_16,40.7375733500909,-4.06580719855992,CERCEDILLA,C8,cercanias
1,28087,par_5_47,40.7073509340203,-4.0667220143667295,MOLINOS LOS,C8,cercanias
1,28046,par_5_20,40.692759921718995,-4.03577699260154,COLLADO MEDIANO,C8,cercanias
1,28010,par_5_6,40.658165812941,-4.03496961859464,ALPEDRETE,C8,cercanias
1,28010,par_5_50,40.6385815868385,-4.02180081138074,NEGRALES LOS,C8,cercanias
1,28047,par_5_91,40.6263702008332,-4.00800585940991,VILLALBA,C8,cercanias
1,28061,par_5_33,40.6001201927881,-3.98176360815813,GALAPAGAR-LA NAVATA,C8,cercanias
1,28152,par_5_82,40.574513990894,-3.95644911190209,TORRELODONES,C8,cercanias
1,2812701,par_5_44,40.5525253841785,-3.89674113569312,MATAS LAS,C8,cercanias
1,2812701,par_5_55,40.5223060941516,-3.8820657658894,PINAR DE LAS ROZAS,C8,cercanias
1,2807908,par_5_58,40.495115042597604,-3.72575435236588,PITIS,C8,cercanias
1,2807908,par_5_145,40.4997,-3.7091,MIRASIERRA-PACO DE LUCIA,C8,cercanias
1,2807908,par_5_64,40.4882522939954,-3.6946481959126496,RAMON Y CAJAL,C8,cercanias
1,2807905,par_5_18,40.4721094623497,-3.68237859937536,CHAMARTIN,C8,cercanias
0,28038_AM,par_5_16,40.7375733500909,-4.06580719855992,CERCEDILLA,C9,cercanias
0,28038_AM,par_5_63,40.78441566707061,-4.00464386263311,PUERTO NAVACERRADA,C9,cercanias
0,40181,par_5_23,40.8222601406103,-3.96443439316078,COTOS,C9,cercanias
1,40181,par_5_23,40.8222601406103,-3.96443439316078,COTOS,C9,cercanias
1,28038_AM,par_5_63,40.78441566707061,-4.00464386263311,PUERTO NAVACERRADA,C9,cercanias
1,28038_AM,par_5_16,40.7375733500909,-4.06580719855992,CERCEDILLA,C9,cercanias
0,2807915,par_4_263,40.48014000000001,-3.6668,PINAR DE CHAMARTIN,1,metro
0,2807905,par_4_262,40.47682,-3.67637,BAMBU,1,metro
0,2807905,par_4_261,40.47203,-3.68259,CHAMARTIN,1,metro
0,2807906,par_4_1,40.4669,-3.68917,PLAZA DE CASTILLA,1,metro
0,2807906,par_4_2,40.46442,-3.69506,VALDEACEDERAS,1,metro
0,2807906,par_4_3,40.46055,-3.69825,TETUAN,1,metro
0,2807906,par_4_4,40.45429,-3.70302,ESTRECHO,1,metro
0,2807906,par_4_5,40.45033,-3.70331,ALVARADO,1,metro
0,2807906,par_4_6,40.44697,-3.70397,CUATRO CAMINOS,1,metro
0,2807907,par_4_7,40.44198,-3.701330000000001,RIOS ROSAS,1,metro
0,2807907,par_4_8,40.43492,-3.69898,IGLESIA,1,metro
0,2807907,par_4_9,40.42906,-3.70218,BILBAO,1,metro
0,2807901,par_4_10,40.42619000000001,-3.7011,TRIBUNAL,1,metro
0,2807901,par_4_11,40.42001,-3.7018,GRAN VIA,1,metro
0,2807901,par_4_12,40.41688,-3.70326,SOL,1,metro
0,2807901,par_4_13,40.41235,-3.70466,TIRSO DE MOLINA,1,metro
0,2807901,par_4_14,40.41246,-3.69937,ANTON MARTIN,1,metro
0,2807902,par_4_15,40.40885,-3.69249,ESTACION DEL ARTE,1,metro
0,2807902,par_4_16,40.40659,-3.68938,ATOCHA RENFE,1,metro
0,2807903,par_4_17,40.40445,-3.68098,MENENDEZ PELAYO,1,metro
0,2807903,par_4_18,40.40126,-3.67514,PACIFICO,1,metro
0,2807913,par_4_19,40.39819,-3.66906,PUENTE DE VALLECAS,1,metro
0,2807913,par_4_20,40.39554,-3.66414,NUEVA NUMANCIA,1,metro
0,2807913,par_4_21,40.39266,-3.65868,PORTAZGO,1,metro
0,2807913,par_4_22,40.39156,-3.65391,BUENOS AIRES,1,metro
0,2807913,par_4_23,40.38977,-3.64522,ALTO DEL ARENAL,1,metro
0,2807913,par_4_24,40.38732,-3.63951,MIGUEL HERNANDEZ,1,metro
0,2807913,par_4_25,40.38216,-3.62472,SIERRA DE GUADALUPE,1,metro
0,2807918,par_4_26,40.3796,-3.6213,VILLA DE VALLECAS,1,metro
0,2807918,par_4_27,40.37238,-3.61884,CONGOSTO,1,metro
0,2807918,par_4_293,40.37019,-3.61346,LA GAVIA,1,metro
0,2807918,par_4_294,40.36323,-3.59953,LAS SUERTES,1,metro
0,2807918,par_4_295,40.36007,-3.59316,VALDECARROS,1,metro
1,2807918,par_4_295,40.36007,-3.59316,VALDECARROS,1,metro
1,2807918,par_4_294,40.36323,-3.59953,LAS SUERTES,1,metro
1,2807918,par_4_293,40.37019,-3.61346,LA GAVIA,1,metro
1,2807918,par_4_27,40.37238,-3.61884,CONGOSTO,1,metro
1,2807918,par_4_26,40.3796,-3.6213,VILLA DE VALLECAS,1,metro
1,2807913,par_4_25,40.38216,-3.62472,SIERRA DE GUADALUPE,1,metro
1,2807913,par_4_24,40.38732,-3.63951,MIGUEL HERNANDEZ,1,metro
1,2807913,par_4_23,40.38977,-3.64522,ALTO DEL ARENAL,1,metro
1,2807913,par_4_22,40.39156,-3.65391,BUENOS AIRES,1,metro
1,2807913,par_4_21,40.39266,-3.65868,PORTAZGO,1,metro
1,2807913,par_4_20,40.39554,-3.66414,NUEVA NUMANCIA,1,metro
1,2807913,par_4_19,40.39819,-3.66906,PUENTE DE VALLECAS,1,metro
1,2807903,par_4_18,40.40126,-3.67514,PACIFICO,1,metro
1,2807903,par_4_17,40.40445,-3.68098,MENENDEZ PELAYO,1,metro
1,2807902,par_4_16,40.40659,-3.68938,ATOCHA RENFE,1,metro
1,2807902,par_4_15,40.40885,-3.69249,ESTACION DEL ARTE,1,metro
1,2807901,par_4_14,40.41246,-3.69937,ANTON MARTIN,1,metro
1,2807901,par_4_13,40.41235,-3.70466,TIRSO DE MOLINA,1,metro
1,2807901,par_4_12,40.41688,-3.70326,SOL,1,metro
1,2807901,par_4_11,40.42001,-3.7018,GRAN VIA,1,metro
1,2807901,par_4_10,40.42619000000001,-3.7011,TRIBUNAL,1,metro
1,2807907,par_4_9,40.42906,-3.70218,BILBAO,1,metro
1,2807907,par_4_8,40.43492,-3.69898,IGLESIA,1,metro
1,2807907,par_4_7,40.44198,-3.701330000000001,RIOS ROSAS,1,metro
1,2807906,par_4_6,40.44697,-3.70397,CUATRO CAMINOS,1,metro
