ds,y,t-168Mod
2020-03-14 12:00:00,93.727,994.154
2020-03-14 13:00:00,132.763,1089.745
2020-03-14 14:00:00,99.893,1200.8469000000002
2020-03-14 15:00:00,84.233,752.1311
2020-03-14 16:00:00,108.132,1001.24
2020-03-14 17:00:00,108.95,1045.263
2020-03-14 18:00:00,82.731,1373.678
2020-03-14 19:00:00,94.559,1317.873
2020-03-14 20:00:00,113.566,1348.476
2020-03-14 21:00:00,79.656,1151.848
2020-03-14 22:00:00,88.726,916.8093
2020-03-14 23:00:00,21.545,508.863
2020-03-15 00:00:00,34.449,652.687
2020-03-15 01:00:00,36.225,462.315
2020-03-15 02:00:00,17.99,158.0537
2020-03-15 03:00:00,4.83,202.226
2020-03-15 04:00:00,0.0,162.054
2020-03-15 05:00:00,11.076,207.143
2020-03-15 06:00:00,31.88,239.386
2020-03-15 07:00:00,67.174,182.378
2020-03-15 08:00:00,29.689,244.33530000000002
2020-03-15 09:00:00,62.353,213.6071
2020-03-15 10:00:00,65.007,516.668
2020-03-15 11:00:00,71.364,770.931
2020-03-15 12:00:00,84.988,845.367
2020-03-15 13:00:00,74.427,982.372
2020-03-15 14:00:00,55.1,998.456
2020-03-15 15:00:00,99.267,753.12
2020-03-15 16:00:00,50.091,934.249
2020-03-15 17:00:00,68.955,936.248
2020-03-15 18:00:00,65.143,883.615
2020-03-15 19:00:00,59.081,697.186
2020-03-15 20:00:00,57.923,513.4998
2020-03-15 21:00:00,60.54,224.90439999999995
2020-03-15 22:00:00,43.778,334.24820000000005
2020-03-15 23:00:00,31.979,143.6008
2020-03-16 00:00:00,11.904,202.813
2020-03-16 01:00:00,38.248,139.034
2020-03-16 02:00:00,5.46,126.917
2020-03-16 03:00:00,12.155,94.104
2020-03-16 04:00:00,16.38,118.396
2020-03-16 05:00:00,33.059,110.239
2020-03-16 06:00:00,73.426,398.979
2020-03-16 07:00:00,187.955,929.54
2020-03-16 08:00:00,193.082,1298.552
2020-03-16 09:00:00,137.585,1033.211
2020-03-16 10:00:00,126.418,861.896
2020-03-16 11:00:00,161.174,804.516
2020-03-16 12:00:00,157.475,877.902
2020-03-16 13:00:00,177.045,1022.548
2020-03-16 14:00:00,245.427,1298.4290000000003
2020-03-16 15:00:00,231.986,1300.724
2020-03-16 16:00:00,169.935,786.9980999999999
2020-03-16 17:00:00,139.077,1606.9361000000004
2020-03-16 18:00:00,86.29,1406.5338
2020-03-16 19:00:00,112.833,1808.2207
2020-03-16 20:00:00,155.223,825.0158
2020-03-16 21:00:00,71.365,612.742
2020-03-16 22:00:00,55.801,403.151
2020-03-16 23:00:00,21.306,198.906
2020-03-17 00:00:00,26.425,119.485
2020-03-17 01:00:00,5.483,76.458
2020-03-17 02:00:00,17.4,72.806
2020-03-17 03:00:00,16.812,48.938
2020-03-17 04:00:00,0.0,85.894
2020-03-17 05:00:00,31.638,165.464
2020-03-17 06:00:00,126.327,409.098
2020-03-17 07:00:00,93.853,668.409
2020-03-17 08:00:00,98.52,1183.931
2020-03-17 09:00:00,184.696,928.907
2020-03-17 10:00:00,116.777,706.754
2020-03-17 11:00:00,55.508,875.463
2020-03-17 12:00:00,122.84,823.615
2020-03-17 13:00:00,97.305,1131.841
2020-03-17 14:00:00,229.027,1077.865
2020-03-17 15:00:00,181.158,1038.18
2020-03-17 16:00:00,54.33,1109.77
2020-03-17 17:00:00,128.042,1404.926
2020-03-17 18:00:00,146.578,1654.109
2020-03-17 19:00:00,78.189,1570.108
2020-03-17 20:00:00,59.471,1044.495
2020-03-17 21:00:00,77.332,767.3710000000001
2020-03-17 22:00:00,46.269,448.67
2020-03-17 23:00:00,36.092,161.96249999999998
2020-03-18 00:00:00,22.209,151.3666
2020-03-18 01:00:00,26.108,45.5273
2020-03-18 02:00:00,10.948,60.43
2020-03-18 03:00:00,9.724,68.173
2020-03-18 04:00:00,10.948,80.525
2020-03-18 05:00:00,54.144,142.882
2020-03-18 06:00:00,86.561,387.269
2020-03-18 07:00:00,135.085,596.016
2020-03-18 08:00:00,133.733,840.262
2020-03-18 09:00:00,110.24,856.5216
2020-03-18 10:00:00,78.323,544.7924999999999
2020-03-18 11:00:00,100.81,666.636
2020-03-18 12:00:00,105.969,904.5707000000001
2020-03-18 13:00:00,117.421,656.6181999999999
2020-03-18 14:00:00,181.985,1023.282
2020-03-18 15:00:00,222.213,879.723
2020-03-18 16:00:00,93.356,1094.28
2020-03-18 17:00:00,123.018,1098.251
2020-03-18 18:00:00,109.252,846.7738999999999
2020-03-18 19:00:00,163.706,1085.6857
2020-03-18 20:00:00,83.751,578.0453
2020-03-18 21:00:00,76.931,586.5684000000001
2020-03-18 22:00:00,37.69,239.05559999999997
2020-03-18 23:00:00,28.656,355.44190000000003
2020-03-19 00:00:00,22.295,166.3886
2020-03-19 01:00:00,16.444,54.2
2020-03-19 02:00:00,17.111,56.526
2020-03-19 03:00:00,10.337,75.44
2020-03-19 04:00:00,17.008,61.319
2020-03-19 05:00:00,53.564,171.676
2020-03-19 06:00:00,131.274,292.451
2020-03-19 07:00:00,102.952,603.675
2020-03-19 08:00:00,115.102,696.538
2020-03-19 09:00:00,96.538,661.873
2020-03-19 10:00:00,117.665,757.3456
2020-03-19 11:00:00,64.625,420.4158
2020-03-19 12:00:00,124.886,735.0013
2020-03-19 13:00:00,93.244,484.00379999999996
2020-03-19 14:00:00,187.449,888.636
2020-03-19 15:00:00,120.488,755.795
2020-03-19 16:00:00,94.297,754.566
2020-03-19 17:00:00,97.536,803.111
2020-03-19 18:00:00,106.542,919.1831000000001
2020-03-19 19:00:00,150.272,542.8451
2020-03-19 20:00:00,95.746,561.264
2020-03-19 21:00:00,65.719,462.691
2020-03-19 22:00:00,25.855,258.151
2020-03-19 23:00:00,5.897,193.1985
2020-03-20 00:00:00,16.133,54.4145
2020-03-20 01:00:00,15.689,49.97
2020-03-20 02:00:00,33.21,37.426
2020-03-20 03:00:00,11.439,53.899
2020-03-20 04:00:00,5.526,76.193
2020-03-20 05:00:00,44.258,107.315
2020-03-20 06:00:00,74.971,245.635
2020-03-20 07:00:00,108.103,470.274
2020-03-20 08:00:00,71.22,571.486
2020-03-20 09:00:00,121.807,484.408
2020-03-20 10:00:00,104.215,487.354
2020-03-20 11:00:00,115.188,525.5547
2020-03-20 12:00:00,80.976,316.6226
2020-03-20 13:00:00,145.095,604.3312000000001
2020-03-20 14:00:00,152.151,653.104
2020-03-20 15:00:00,106.206,408.54519999999997
2020-03-20 16:00:00,126.362,495.622
2020-03-20 17:00:00,56.765,446.84530000000007
2020-03-20 18:00:00,71.997,402.625
2020-03-20 19:00:00,111.181,309.47
2020-03-20 20:00:00,79.668,193.9371
2020-03-20 21:00:00,34.788,213.051
2020-03-20 22:00:00,27.194,124.55
2020-03-20 23:00:00,11.663,80.701
2020-03-21 00:00:00,27.428,64.926
2020-03-21 01:00:00,4.973,58.9754
2020-03-21 02:00:00,9.945,12.3494
2020-03-21 03:00:00,12.172,24.906
2020-03-21 04:00:00,11.483,30.908
2020-03-21 05:00:00,5.64,23.008
2020-03-21 06:00:00,29.422,46.5718
2020-03-21 07:00:00,14.918,63.8876
2020-03-21 08:00:00,28.452,102.894
2020-03-21 09:00:00,22.416,84.42
2020-03-21 10:00:00,40.411,86.56
2020-03-21 11:00:00,28.625,118.304
2020-03-21 12:00:00,52.386,93.727
2020-03-21 13:00:00,63.403,146.03930000000003
2020-03-21 14:00:00,64.407,69.9251
2020-03-21 15:00:00,68.996,84.233
2020-03-21 16:00:00,57.568,108.132
2020-03-21 17:00:00,53.153,108.95
2020-03-21 18:00:00,37.785,82.731
2020-03-21 19:00:00,43.089,104.01490000000001
2020-03-21 20:00:00,33.951,79.4962
2020-03-21 21:00:00,34.311,79.656
2020-03-21 22:00:00,32.496,88.726
2020-03-21 23:00:00,21.279,21.545
2020-03-22 00:00:00,16.666,34.449
2020-03-22 01:00:00,12.033,36.225
2020-03-22 02:00:00,0.0,17.99
2020-03-22 03:00:00,0.0,4.83
2020-03-22 04:00:00,0.0,0.0
2020-03-22 05:00:00,5.65,11.076
2020-03-22 06:00:00,0.0,31.88
2020-03-22 07:00:00,34.777,67.174
2020-03-22 08:00:00,22.407,29.689
2020-03-22 09:00:00,48.673,62.353
2020-03-22 10:00:00,16.464,65.007
2020-03-22 11:00:00,16.871,78.50040000000001
2020-03-22 12:00:00,10.815,59.4916
2020-03-22 13:00:00,18.577,74.427
2020-03-22 14:00:00,35.418,55.1
2020-03-22 15:00:00,53.874,99.267
2020-03-22 16:00:00,22.235,50.091
2020-03-22 17:00:00,49.658,68.955
2020-03-22 18:00:00,53.412,65.143
2020-03-22 19:00:00,26.678,59.081
2020-03-22 20:00:00,31.663,57.923
2020-03-22 21:00:00,41.112,60.54
2020-03-22 22:00:00,33.056,43.778
2020-03-22 23:00:00,16.226,31.979
2020-03-23 00:00:00,9.925,11.904
2020-03-23 01:00:00,10.586,38.248
2020-03-23 02:00:00,5.623,5.46
2020-03-23 03:00:00,21.831,12.155
2020-03-23 04:00:00,16.584,16.38
2020-03-23 05:00:00,23.798,33.059
2020-03-23 06:00:00,96.987,73.426
2020-03-23 07:00:00,132.666,187.955
2020-03-23 08:00:00,110.706,193.082
2020-03-23 09:00:00,103.042,137.585
2020-03-23 10:00:00,84.04,139.05980000000002
2020-03-23 11:00:00,66.693,161.174
2020-03-23 12:00:00,111.491,157.475
2020-03-23 13:00:00,53.76,123.93149999999999
2020-03-23 14:00:00,128.829,245.427
2020-03-23 15:00:00,132.62,231.986
2020-03-23 16:00:00,71.294,169.935
2020-03-23 17:00:00,58.758,139.077
2020-03-23 18:00:00,98.357,94.91900000000001
2020-03-23 19:00:00,93.106,78.9831
2020-03-23 20:00:00,83.619,170.74530000000001
2020-03-23 21:00:00,81.33,49.955499999999994
2020-03-23 22:00:00,10.586,55.801
2020-03-23 23:00:00,16.197,21.306
2020-03-24 00:00:00,5.678,26.425
2020-03-24 01:00:00,7.164,5.483
2020-03-24 02:00:00,12.047,17.4
2020-03-24 03:00:00,16.369,16.812
2020-03-24 04:00:00,10.406,0.0
2020-03-24 05:00:00,28.871,31.638
2020-03-24 06:00:00,93.209,126.327
2020-03-24 07:00:00,85.779,93.853
2020-03-24 08:00:00,85.334,108.372
2020-03-24 09:00:00,49.349,129.28719999999998
2020-03-24 10:00:00,45.901,116.777
2020-03-24 11:00:00,83.65,55.508
2020-03-24 12:00:00,63.148,122.84
2020-03-24 13:00:00,116.624,97.305
2020-03-24 14:00:00,82.646,229.027
2020-03-24 15:00:00,91.774,181.158
2020-03-24 16:00:00,92.669,54.33
2020-03-24 17:00:00,106.679,128.042
2020-03-24 18:00:00,94.312,146.578
2020-03-24 19:00:00,96.897,78.189
2020-03-24 20:00:00,87.276,59.471
2020-03-24 21:00:00,69.524,77.332
2020-03-24 22:00:00,60.099,46.269
2020-03-24 23:00:00,28.464,36.092
2020-03-25 00:00:00,5.724,22.209
2020-03-25 01:00:00,17.172,26.108
2020-03-25 02:00:00,5.04,10.948
2020-03-25 03:00:00,21.886,9.724
2020-03-25 04:00:00,16.488,10.948
2020-03-25 05:00:00,22.869,54.144
2020-03-25 06:00:00,68.431,86.561
2020-03-25 07:00:00,79.653,135.085
2020-03-25 08:00:00,100.102,133.733
2020-03-25 09:00:00,77.019,110.24
2020-03-25 10:00:00,59.949,78.323
2020-03-25 11:00:00,91.087,100.81
2020-03-25 12:00:00,95.138,105.969
2020-03-25 13:00:00,100.419,117.421
2020-03-25 14:00:00,156.485,181.985
2020-03-25 15:00:00,78.324,222.213
2020-03-25 16:00:00,35.209,93.356
2020-03-25 17:00:00,101.663,123.018
2020-03-25 18:00:00,65.746,109.252
2020-03-25 19:00:00,104.801,163.706
2020-03-25 20:00:00,71.61,83.751
2020-03-25 21:00:00,59.408,76.931
2020-03-25 22:00:00,31.607,37.69
2020-03-25 23:00:00,16.048,28.656
2020-03-26 00:00:00,5.695,22.295
2020-03-26 01:00:00,11.283,16.444
2020-03-26 02:00:00,23.277,17.111
2020-03-26 03:00:00,5.695,10.337
2020-03-26 04:00:00,17.534,17.008
2020-03-26 05:00:00,67.73,53.564
2020-03-26 06:00:00,75.732,131.274
2020-03-26 07:00:00,87.887,102.952
2020-03-26 08:00:00,96.099,115.102
2020-03-26 09:00:00,99.405,106.1918
2020-03-26 10:00:00,80.328,82.3655
2020-03-26 11:00:00,74.412,64.625
2020-03-26 12:00:00,74.588,124.886
2020-03-26 13:00:00,70.522,93.244
2020-03-26 14:00:00,150.922,187.449
2020-03-26 15:00:00,130.749,120.488
2020-03-26 16:00:00,75.543,94.297
2020-03-26 17:00:00,103.412,97.536
2020-03-26 18:00:00,91.397,106.542
2020-03-26 19:00:00,85.9,150.272
2020-03-26 20:00:00,68.557,95.746
2020-03-26 21:00:00,48.737,65.719
2020-03-26 22:00:00,57.026,25.855
2020-03-26 23:00:00,15.097,5.897
2020-03-27 00:00:00,27.719,16.133
2020-03-27 01:00:00,10.817,15.689
2020-03-27 02:00:00,33.709,33.21
2020-03-27 03:00:00,17.082,11.439
2020-03-27 04:00:00,17.884,5.526
2020-03-27 05:00:00,55.094,44.258
2020-03-27 06:00:00,112.783,74.971
2020-03-27 07:00:00,110.302,108.103
2020-03-27 08:00:00,65.683,71.22
2020-03-27 09:00:00,98.747,121.807
2020-03-27 10:00:00,76.917,104.215
2020-03-27 11:00:00,119.009,115.188
2020-03-27 12:00:00,81.522,89.07360000000001
2020-03-27 13:00:00,128.102,145.095
2020-03-27 14:00:00,133.206,106.5057
2020-03-27 15:00:00,87.486,106.206
2020-03-27 16:00:00,103.7,126.362
2020-03-27 17:00:00,89.105,56.765
2020-03-27 18:00:00,42.075,71.997
2020-03-27 19:00:00,63.661,111.181
2020-03-27 20:00:00,86.772,79.668
2020-03-27 21:00:00,25.034,38.266799999999996
2020-03-27 22:00:00,22.266,19.0358
2020-03-27 23:00:00,12.72,11.663
2020-03-28 00:00:00,15.396,27.428
2020-03-28 01:00:00,5.132,4.973
2020-03-28 02:00:00,11.843,9.945
2020-03-28 03:00:00,5.798,12.172
2020-03-28 04:00:00,0.0,11.483
2020-03-28 05:00:00,23.509,5.64
2020-03-28 06:00:00,22.872,29.422
2020-03-28 07:00:00,27.659,14.918
2020-03-28 08:00:00,29.114,28.452
2020-03-28 09:00:00,19.355,22.416
2020-03-28 10:00:00,36.1,40.411
2020-03-28 11:00:00,41.706,28.625
2020-03-28 12:00:00,31.835,52.386
2020-03-28 13:00:00,70.156,63.403
2020-03-28 14:00:00,22.597,64.407
2020-03-28 15:00:00,33.778,68.996
2020-03-28 16:00:00,38.271,63.3248
2020-03-28 17:00:00,25.026,37.2071
2020-03-28 18:00:00,42.149,37.785
2020-03-28 19:00:00,36.598,43.089
2020-03-28 20:00:00,34.56,33.951
2020-03-28 21:00:00,27.796,34.311
2020-03-28 22:00:00,20.528,32.496
2020-03-28 23:00:00,5.132,23.4069
2020-03-29 00:00:00,12.574,11.6662
2020-03-29 01:00:00,0.0,12.033
2020-03-29 02:00:00,0.0,0.0
2020-03-29 03:00:00,0.0,0.0
2020-03-29 04:00:00,5.577,0.0
2020-03-29 05:00:00,11.864,5.65
2020-03-29 06:00:00,18.701,0.0
2020-03-29 07:00:00,45.435,34.777
2020-03-29 08:00:00,20.139,22.407
2020-03-29 09:00:00,14.152,48.673
2020-03-29 10:00:00,31.507,16.464
2020-03-29 11:00:00,36.343,16.871
2020-03-29 12:00:00,23.634,10.815
2020-03-29 13:00:00,30.713,18.577
2020-03-29 14:00:00,95.885,35.418
2020-03-29 15:00:00,53.636,53.874
2020-03-29 16:00:00,49.133,22.235
2020-03-29 17:00:00,26.267,49.658
2020-03-29 18:00:00,30.136,53.412
2020-03-29 19:00:00,42.438,26.678
2020-03-29 20:00:00,18.151,31.663
2020-03-29 21:00:00,34.881,41.112
2020-03-29 22:00:00,59.28,33.056
2020-03-29 23:00:00,5.577,16.226
2020-03-30 00:00:00,37.506,9.925
2020-03-30 01:00:00,6.523,10.586
2020-03-30 02:00:00,12.177,5.623
2020-03-30 03:00:00,15.441,21.831
2020-03-30 04:00:00,12.242,16.584
2020-03-30 05:00:00,28.618,23.798
2020-03-30 06:00:00,28.725,96.987
2020-03-30 07:00:00,84.47,132.666
2020-03-30 08:00:00,45.37,110.706
2020-03-30 09:00:00,56.478,113.34620000000001
2020-03-30 10:00:00,44.679,58.828
2020-03-30 11:00:00,53.68,66.693
2020-03-30 12:00:00,70.495,111.491
2020-03-30 13:00:00,137.431,53.76
2020-03-30 14:00:00,161.598,128.829
2020-03-30 15:00:00,76.043,145.882
2020-03-30 16:00:00,79.668,49.90579999999999
2020-03-30 17:00:00,56.857,58.758
2020-03-30 18:00:00,51.661,98.357
2020-03-30 19:00:00,71.704,93.106
2020-03-30 20:00:00,92.215,83.619
2020-03-30 21:00:00,46.507,81.33
2020-03-30 22:00:00,23.655,10.586
2020-03-30 23:00:00,32.014,16.197
2020-03-31 00:00:00,11.128,5.678
2020-03-31 01:00:00,5.888,7.164
2020-03-31 02:00:00,23.655,12.047
2020-03-31 03:00:00,0.0,16.369
2020-03-31 04:00:00,24.397,10.406
2020-03-31 05:00:00,6.522,28.871
2020-03-31 06:00:00,61.121,93.209
2020-03-31 07:00:00,61.415,85.779
2020-03-31 08:00:00,75.969,85.334
2020-03-31 09:00:00,103.433,49.349
2020-03-31 10:00:00,41.185,45.901
2020-03-31 11:00:00,54.211,83.65
2020-03-31 12:00:00,78.013,63.148
2020-03-31 13:00:00,135.617,116.624
2020-03-31 14:00:00,79.834,90.9106
2020-03-31 15:00:00,102.125,64.2418
2020-03-31 16:00:00,77.975,92.669
2020-03-31 17:00:00,62.672,106.679
2020-03-31 18:00:00,48.349,94.312
2020-03-31 19:00:00,96.466,96.897
2020-03-31 20:00:00,62.683,87.276
2020-03-31 21:00:00,25.459,69.524
2020-03-31 22:00:00,40.973,60.099
2020-03-31 23:00:00,12.025,28.464
2020-04-01 00:00:00,0.0,5.724
2020-04-01 01:00:00,5.835,17.172
2020-04-01 02:00:00,0.0,5.04
2020-04-01 03:00:00,0.0,21.886
2020-04-01 04:00:00,0.0,16.488
2020-04-01 05:00:00,23.729,22.869
2020-04-01 06:00:00,65.619,68.431
2020-04-01 07:00:00,30.338,79.653
2020-04-01 08:00:00,49.73,100.102
2020-04-01 09:00:00,40.665,77.019
2020-04-01 10:00:00,49.541,65.9439
2020-04-01 11:00:00,74.974,63.7609
2020-04-01 12:00:00,110.696,95.138
2020-04-01 13:00:00,116.909,100.419
2020-04-01 14:00:00,71.793,156.485
2020-04-01 15:00:00,56.208,78.324
2020-04-01 16:00:00,22.619,38.72990000000001
2020-04-01 17:00:00,43.572,71.16409999999999
2020-04-01 18:00:00,62.737,65.746
2020-04-01 19:00:00,80.285,104.801
2020-04-01 20:00:00,55.983,71.61
2020-04-01 21:00:00,18.634,59.408
2020-04-01 22:00:00,33.059,31.607
2020-04-01 23:00:00,16.125,16.048
2020-04-02 00:00:00,17.51,5.695
2020-04-02 01:00:00,0.0,11.283
2020-04-02 02:00:00,11.646,23.277
2020-04-02 03:00:00,5.139,5.695
2020-04-02 04:00:00,10.962,17.534
2020-04-02 05:00:00,18.331,67.73
2020-04-02 06:00:00,72.225,75.732
2020-04-02 07:00:00,60.623,87.887
2020-04-02 08:00:00,42.416,96.099
2020-04-02 09:00:00,53.968,99.405
2020-04-02 10:00:00,26.242,80.328
2020-04-02 11:00:00,62.825,74.412
2020-04-02 12:00:00,87.708,74.588
2020-04-02 13:00:00,80.831,70.522
2020-04-02 14:00:00,64.622,150.922
2020-04-02 15:00:00,92.304,130.749
2020-04-02 16:00:00,39.636,75.543
2020-04-02 17:00:00,50.838,103.412
2020-04-02 18:00:00,85.295,91.397
2020-04-02 19:00:00,75.332,85.9
2020-04-02 20:00:00,78.474,68.557
2020-04-02 21:00:00,18.187,48.737
2020-04-02 22:00:00,47.48,57.026
2020-04-02 23:00:00,32.625,15.097
2020-04-03 00:00:00,11.958,27.719
2020-04-03 01:00:00,0.0,10.817
2020-04-03 02:00:00,16.485,33.709
2020-04-03 03:00:00,11.958,17.082
2020-04-03 04:00:00,11.958,17.884
2020-04-03 05:00:00,12.574,55.094
2020-04-03 06:00:00,47.43,112.783
2020-04-03 07:00:00,86.745,110.302
2020-04-03 08:00:00,85.283,65.683
2020-04-03 09:00:00,46.99,98.747
2020-04-03 10:00:00,36.617,76.917
2020-04-03 11:00:00,73.957,119.009
2020-04-03 12:00:00,58.701,81.522
2020-04-03 13:00:00,77.61,128.102
2020-04-03 14:00:00,132.068,133.206
2020-04-03 15:00:00,104.49,87.486
2020-04-03 16:00:00,86.493,103.7
2020-04-03 17:00:00,75.234,89.105
2020-04-03 18:00:00,42.646,42.075
2020-04-03 19:00:00,34.777,63.661
2020-04-03 20:00:00,36.704,86.772
2020-04-03 21:00:00,22.463,25.034
2020-04-03 22:00:00,31.277,22.266
2020-04-03 23:00:00,12.0,12.72
2020-04-04 00:00:00,29.934,15.396
2020-04-04 01:00:00,11.308,5.132
2020-04-04 02:00:00,0.0,11.843
2020-04-04 03:00:00,6.011,5.798
2020-04-04 04:00:00,0.0,0.0
2020-04-04 05:00:00,11.308,23.509
2020-04-04 06:00:00,22.658,22.872
2020-04-04 07:00:00,31.84,27.659
2020-04-04 08:00:00,36.172,29.114
2020-04-04 09:00:00,53.214,19.355
2020-04-04 10:00:00,53.877,36.1
2020-04-04 11:00:00,23.066,41.706
2020-04-04 12:00:00,18.483,31.835
2020-04-04 13:00:00,82.443,70.156
2020-04-04 14:00:00,55.335,24.856700000000004
2020-04-04 15:00:00,47.934,23.644599999999997
2020-04-04 16:00:00,81.993,38.271
2020-04-04 17:00:00,36.05,25.026
2020-04-04 18:00:00,17.918,42.149
2020-04-04 19:00:00,34.572,36.598
2020-04-04 20:00:00,29.051,34.56
2020-04-04 21:00:00,45.312,27.796
2020-04-04 22:00:00,18.52,20.528
2020-04-04 23:00:00,30.129,5.132
2020-04-05 00:00:00,11.673,12.574
2020-04-05 01:00:00,0.0,0.0
2020-04-05 02:00:00,5.961,0.0
2020-04-05 03:00:00,0.0,0.0
2020-04-05 04:00:00,5.283,5.577
2020-04-05 05:00:00,16.527,11.864
2020-04-05 06:00:00,29.491,18.701
2020-04-05 07:00:00,5.283,45.435
2020-04-05 08:00:00,30.403,20.139
2020-04-05 09:00:00,10.942,14.152
2020-04-05 10:00:00,16.528,31.507
2020-04-05 11:00:00,29.129,36.343
2020-04-05 12:00:00,27.773,23.634
2020-04-05 13:00:00,22.722,30.713
2020-04-05 14:00:00,40.514,95.885
2020-04-05 15:00:00,53.97,53.636
2020-04-05 16:00:00,35.516,49.133
2020-04-05 17:00:00,51.263,26.267
2020-04-05 18:00:00,15.931,30.136
2020-04-05 19:00:00,35.199,42.438
2020-04-05 20:00:00,34.908,18.151
2020-04-05 21:00:00,36.886,38.3691
2020-04-05 22:00:00,21.811,41.495999999999995
2020-04-05 23:00:00,5.283,5.577
2020-04-06 00:00:00,19.967,37.506
2020-04-06 01:00:00,0.0,6.523
2020-04-06 02:00:00,11.061,12.177
2020-04-06 03:00:00,16.848,15.441
2020-04-06 04:00:00,5.865,12.242
2020-04-06 05:00:00,34.521,28.618
2020-04-06 06:00:00,56.949,28.725
2020-04-06 07:00:00,57.146,84.47
2020-04-06 08:00:00,64.505,45.37
2020-04-06 09:00:00,97.98,62.125800000000005
2020-04-06 10:00:00,59.332,31.275299999999998
2020-04-06 11:00:00,49.334,53.68
2020-04-06 12:00:00,77.476,70.495
2020-04-06 13:00:00,60.723,137.431
2020-04-06 14:00:00,104.19,161.598
2020-04-06 15:00:00,68.455,76.043
2020-04-06 16:00:00,75.373,79.668
2020-04-06 17:00:00,49.483,56.857
2020-04-06 18:00:00,80.114,51.661
2020-04-06 19:00:00,55.274,71.704
2020-04-06 20:00:00,70.267,92.215
2020-04-06 21:00:00,32.482,51.1577
2020-04-06 22:00:00,37.041,16.5585
2020-04-06 23:00:00,27.987,32.014
2020-04-07 00:00:00,18.096,11.128
2020-04-07 01:00:00,10.452,5.888
2020-04-07 02:00:00,5.226,23.655
2020-04-07 03:00:00,16.368,0.0
2020-04-07 04:00:00,11.142,24.397
2020-04-07 05:00:00,24.099,6.522
2020-04-07 06:00:00,56.416,61.121
2020-04-07 07:00:00,68.341,61.415
2020-04-07 08:00:00,78.536,75.969
2020-04-07 09:00:00,64.727,103.433
2020-04-07 10:00:00,61.822,41.185
2020-04-07 11:00:00,69.991,59.6321
2020-04-07 12:00:00,45.958,54.6091
2020-04-07 13:00:00,50.405,135.617
2020-04-07 14:00:00,124.409,79.834
2020-04-07 15:00:00,99.235,102.125
2020-04-07 16:00:00,60.867,77.975
2020-04-07 17:00:00,61.55,62.672
2020-04-07 18:00:00,55.137,48.349
2020-04-07 19:00:00,39.661,96.466
2020-04-07 20:00:00,63.654,62.683
2020-04-07 21:00:00,60.109,25.459
2020-04-07 22:00:00,22.921,40.973
2020-04-07 23:00:00,10.452,12.025
2020-04-08 00:00:00,11.121,0.0
2020-04-08 01:00:00,16.33,5.835
2020-04-08 02:00:00,11.121,0.0
2020-04-08 03:00:00,16.967,0.0
2020-04-08 04:00:00,22.453,0.0
2020-04-08 05:00:00,11.824,23.729
2020-04-08 06:00:00,52.824,65.619
2020-04-08 07:00:00,48.142,30.338
2020-04-08 08:00:00,79.901,49.73
2020-04-08 09:00:00,82.256,40.665
2020-04-08 10:00:00,60.545,49.541
2020-04-08 11:00:00,80.048,74.974
2020-04-08 12:00:00,105.883,110.696
2020-04-08 13:00:00,154.476,116.909
2020-04-08 14:00:00,73.893,71.793
2020-04-08 15:00:00,91.526,56.208
2020-04-08 16:00:00,73.539,24.8809
2020-04-08 17:00:00,39.209,30.5004
2020-04-08 18:00:00,60.615,62.737
2020-04-08 19:00:00,72.369,80.285
2020-04-08 20:00:00,53.506,55.983
2020-04-08 21:00:00,31.48,18.634
2020-04-08 22:00:00,23.099,33.059
2020-04-08 23:00:00,20.836,16.125
2020-04-09 00:00:00,5.192,17.51
2020-04-09 01:00:00,12.616,0.0
2020-04-09 02:00:00,0.0,11.646
2020-04-09 03:00:00,11.846,5.139
2020-04-09 04:00:00,0.0,10.962
2020-04-09 05:00:00,11.704,18.331
2020-04-09 06:00:00,35.543,72.225
2020-04-09 07:00:00,35.208,60.623
2020-04-09 08:00:00,31.763,42.416
2020-04-09 09:00:00,30.033,53.968
2020-04-09 10:00:00,13.186,26.242
2020-04-09 11:00:00,36.185,62.825
2020-04-09 12:00:00,34.035,87.708
2020-04-09 13:00:00,17.744,80.831
2020-04-09 14:00:00,38.935,64.622
2020-04-09 15:00:00,61.53,92.304
2020-04-09 16:00:00,21.498,39.636
2020-04-09 17:00:00,24.315,50.838
2020-04-09 18:00:00,36.851,85.295
2020-04-09 19:00:00,21.498,75.332
2020-04-09 20:00:00,17.618,78.474
2020-04-09 21:00:00,5.192,18.187
2020-04-09 22:00:00,35.367,47.48
2020-04-09 23:00:00,5.192,32.625
2020-04-10 00:00:00,16.775,11.958
2020-04-10 01:00:00,5.916,0.0
2020-04-10 02:00:00,0.0,16.485
2020-04-10 03:00:00,17.934,11.958
2020-04-10 04:00:00,5.916,11.958
2020-04-10 05:00:00,12.222,12.574
2020-04-10 06:00:00,29.324,47.43
2020-04-10 07:00:00,22.749,86.745
2020-04-10 08:00:00,16.668,85.283
2020-04-10 09:00:00,74.869,46.99
2020-04-10 10:00:00,23.19,36.617
2020-04-10 11:00:00,30.204,73.957
2020-04-10 12:00:00,29.241,58.701
2020-04-10 13:00:00,22.929,77.61
2020-04-10 14:00:00,45.403,132.068
2020-04-10 15:00:00,32.782,104.49
2020-04-10 16:00:00,52.832,86.493
2020-04-10 17:00:00,32.837,75.234
