ds,2807905-2807901
2020-04-21 19:00:00,83.232
2020-04-21 20:00:00,44.023
2020-04-21 21:00:00,67.721
2020-04-21 22:00:00,33.591
2020-04-21 23:00:00,34.057
2020-04-22 00:00:00,47.503
2020-04-22 01:00:00,29.086
2020-04-22 02:00:00,16.86
2020-04-22 03:00:00,44.652
2020-04-22 04:00:00,35.281
2020-04-22 05:00:00,29.741
2020-04-22 06:00:00,47.634
2020-04-22 07:00:00,126.876
2020-04-22 08:00:00,61.711
2020-04-22 09:00:00,115.879
2020-04-22 10:00:00,87.794
2020-04-22 11:00:00,122.562
2020-04-22 12:00:00,149.106
2020-04-22 13:00:00,147.465
2020-04-22 14:00:00,146.476
2020-04-22 15:00:00,200.619
2020-04-22 16:00:00,106.736
2020-04-22 17:00:00,103.701
2020-04-22 18:00:00,121.291
2020-04-22 19:00:00,111.893
2020-04-22 20:00:00,73.681
2020-04-22 21:00:00,61.596
2020-04-22 22:00:00,51.242
2020-04-22 23:00:00,11.042
2020-04-23 00:00:00,39.26
2020-04-23 01:00:00,43.268
2020-04-23 02:00:00,11.728
2020-04-23 03:00:00,11.728
2020-04-23 04:00:00,5.864
2020-04-23 05:00:00,11.132
2020-04-23 06:00:00,89.451
2020-04-23 07:00:00,120.661
2020-04-23 08:00:00,105.701
2020-04-23 09:00:00,113.999
2020-04-23 10:00:00,137.05
2020-04-23 11:00:00,73.457
2020-04-23 12:00:00,122.405
2020-04-23 13:00:00,139.181
2020-04-23 14:00:00,177.272
2020-04-23 15:00:00,213.836
2020-04-23 16:00:00,127.731
2020-04-23 17:00:00,118.642
2020-04-23 18:00:00,108.085
2020-04-23 19:00:00,125.896
2020-04-23 20:00:00,123.054
2020-04-23 21:00:00,92.766
2020-04-23 22:00:00,92.387
2020-04-23 23:00:00,11.132
2020-04-24 00:00:00,17.166
2020-04-24 01:00:00,5.916
2020-04-24 02:00:00,28.998
2020-04-24 03:00:00,22.837
2020-04-24 04:00:00,17.742
2020-04-24 05:00:00,68.859
2020-04-24 06:00:00,53.884
2020-04-24 07:00:00,89.822
2020-04-24 08:00:00,167.668
2020-04-24 09:00:00,71.638
2020-04-24 10:00:00,90.134
2020-04-24 11:00:00,79.465
2020-04-24 12:00:00,118.801
2020-04-24 13:00:00,155.731
2020-04-24 14:00:00,241.306
2020-04-24 15:00:00,166.678
2020-04-24 16:00:00,68.865
2020-04-24 17:00:00,130.213
2020-04-24 18:00:00,128.911
2020-04-24 19:00:00,119.454
2020-04-24 20:00:00,94.277
2020-04-24 21:00:00,95.2
2020-04-24 22:00:00,32.002
2020-04-24 23:00:00,16.584
2020-04-25 00:00:00,57.447
2020-04-25 01:00:00,12.642
2020-04-25 02:00:00,29.306
2020-04-25 03:00:00,5.861
2020-04-25 04:00:00,11.139
2020-04-25 05:00:00,36.711
2020-04-25 06:00:00,22.862
2020-04-25 07:00:00,65.82
2020-04-25 08:00:00,51.853
2020-04-25 09:00:00,64.731
2020-04-25 10:00:00,63.517
2020-04-25 11:00:00,94.487
2020-04-25 12:00:00,57.061
2020-04-25 13:00:00,94.595
2020-04-25 14:00:00,93.289
2020-04-25 15:00:00,109.749
2020-04-25 16:00:00,67.662
2020-04-25 17:00:00,83.776
2020-04-25 18:00:00,74.231
2020-04-25 19:00:00,62.537
2020-04-25 20:00:00,68.004
2020-04-25 21:00:00,67.574
2020-04-25 22:00:00,62.305
2020-04-25 23:00:00,32.836
2020-04-26 00:00:00,11.859
2020-04-26 01:00:00,5.929
2020-04-26 02:00:00,0.0
2020-04-26 03:00:00,5.274
2020-04-26 04:00:00,5.929
2020-04-26 05:00:00,17.132
2020-04-26 06:00:00,23.981
2020-04-26 07:00:00,25.075
2020-04-26 08:00:00,18.461
2020-04-26 09:00:00,28.394
2020-04-26 10:00:00,48.456
2020-04-26 11:00:00,47.462
2020-04-26 12:00:00,34.814
2020-04-26 13:00:00,35.895
2020-04-26 14:00:00,71.347
2020-04-26 15:00:00,93.019
2020-04-26 16:00:00,12.037
2020-04-26 17:00:00,11.877
2020-04-26 18:00:00,43.382
2020-04-26 19:00:00,47.984
2020-04-26 20:00:00,34.728
2020-04-26 21:00:00,36.526
2020-04-26 22:00:00,62.557
2020-04-26 23:00:00,0.0
2020-04-27 00:00:00,29.385
2020-04-27 01:00:00,11.103
2020-04-27 02:00:00,29.385
2020-04-27 03:00:00,11.103
2020-04-27 04:00:00,22.206
2020-04-27 05:00:00,56.915
2020-04-27 06:00:00,50.243
2020-04-27 07:00:00,60.726
2020-04-27 08:00:00,155.566
2020-04-27 09:00:00,56.642
2020-04-27 10:00:00,126.87
2020-04-27 11:00:00,97.529
2020-04-27 12:00:00,159.867
2020-04-27 13:00:00,125.937
2020-04-27 14:00:00,141.547
2020-04-27 15:00:00,201.007
2020-04-27 16:00:00,189.24
2020-04-27 17:00:00,96.162
2020-04-27 18:00:00,111.437
2020-04-27 19:00:00,116.826
2020-04-27 20:00:00,155.809
2020-04-27 21:00:00,114.873
2020-04-27 22:00:00,57.585
2020-04-27 23:00:00,62.052
2020-04-28 00:00:00,16.262
2020-04-28 01:00:00,5.802
2020-04-28 02:00:00,11.603
2020-04-28 03:00:00,5.802
2020-04-28 04:00:00,5.802
2020-04-28 05:00:00,41.061
2020-04-28 06:00:00,86.717
2020-04-28 07:00:00,107.5
2020-04-28 08:00:00,96.551
2020-04-28 09:00:00,142.058
2020-04-28 10:00:00,114.049
2020-04-28 11:00:00,88.004
2020-04-28 12:00:00,163.657
2020-04-28 13:00:00,199.416
2020-04-28 14:00:00,197.285
2020-04-28 15:00:00,192.863
2020-04-28 16:00:00,156.394
2020-04-28 17:00:00,114.775
2020-04-28 18:00:00,103.654
2020-04-28 19:00:00,93.542
2020-04-28 20:00:00,90.435
2020-04-28 21:00:00,114.781
2020-04-28 22:00:00,75.49
2020-04-28 23:00:00,22.064
2020-04-29 00:00:00,28.919
2020-04-29 01:00:00,23.253
2020-04-29 02:00:00,5.252
2020-04-29 03:00:00,5.849
2020-04-29 04:00:00,24.179
2020-04-29 05:00:00,58.057
2020-04-29 06:00:00,58.065
2020-04-29 07:00:00,107.19
2020-04-29 08:00:00,79.668
2020-04-29 09:00:00,85.866
2020-04-29 10:00:00,138.904
2020-04-29 11:00:00,128.448
2020-04-29 12:00:00,120.111
2020-04-29 13:00:00,178.917
2020-04-29 14:00:00,136.133
2020-04-29 15:00:00,204.345
2020-04-29 16:00:00,93.077
2020-04-29 17:00:00,113.813
2020-04-29 18:00:00,94.551
2020-04-29 19:00:00,113.982
2020-04-29 20:00:00,88.852
2020-04-29 21:00:00,78.965
2020-04-29 22:00:00,73.92
2020-04-29 23:00:00,41.01
2020-04-30 00:00:00,22.678
2020-04-30 01:00:00,24.185
2020-04-30 02:00:00,37.086
2020-04-30 03:00:00,16.515
2020-04-30 04:00:00,11.76
2020-04-30 05:00:00,34.69
2020-04-30 06:00:00,74.716
2020-04-30 07:00:00,161.321
2020-04-30 08:00:00,145.114
2020-04-30 09:00:00,55.919
2020-04-30 10:00:00,132.86
2020-04-30 11:00:00,92.286
2020-04-30 12:00:00,145.635
2020-04-30 13:00:00,155.237
2020-04-30 14:00:00,202.654
2020-04-30 15:00:00,164.41
2020-04-30 16:00:00,111.333
2020-04-30 17:00:00,114.293
2020-04-30 18:00:00,128.134
2020-04-30 19:00:00,107.336
2020-04-30 20:00:00,74.218
2020-04-30 21:00:00,107.331
2020-04-30 22:00:00,108.32
2020-04-30 23:00:00,41.167
2020-05-01 00:00:00,0.0
2020-05-01 01:00:00,5.304
2020-05-01 02:00:00,11.593
2020-05-01 03:00:00,5.962
2020-05-01 04:00:00,5.304
2020-05-01 05:00:00,27.032
2020-05-01 06:00:00,27.177
2020-05-01 07:00:00,25.025
2020-05-01 08:00:00,35.535
2020-05-01 09:00:00,40.098
2020-05-01 10:00:00,29.373
2020-05-01 11:00:00,64.151
2020-05-01 12:00:00,63.585
2020-05-01 13:00:00,72.405
2020-05-01 14:00:00,34.122
2020-05-01 15:00:00,70.834
2020-05-01 16:00:00,28.642
2020-05-01 17:00:00,53.304
2020-05-01 18:00:00,65.706
2020-05-01 19:00:00,35.669
2020-05-01 20:00:00,22.221
2020-05-01 21:00:00,12.855
2020-05-01 22:00:00,41.152
2020-05-01 23:00:00,10.608
2020-05-02 00:00:00,6.944
2020-05-02 01:00:00,17.86
2020-05-02 02:00:00,11.972
2020-05-02 03:00:00,12.205
2020-05-02 04:00:00,5.986
2020-05-02 05:00:00,11.307
2020-05-02 06:00:00,46.82
2020-05-02 07:00:00,29.836
2020-05-02 08:00:00,29.492
2020-05-02 09:00:00,34.802
2020-05-02 10:00:00,60.236
2020-05-02 11:00:00,52.951
2020-05-02 12:00:00,33.256
2020-05-02 13:00:00,48.761
2020-05-02 14:00:00,78.098
2020-05-02 15:00:00,43.511
2020-05-02 16:00:00,45.049
2020-05-02 17:00:00,60.051
2020-05-02 18:00:00,51.525
2020-05-02 19:00:00,33.324
2020-05-02 20:00:00,49.37
2020-05-02 21:00:00,45.69
2020-05-02 22:00:00,27.935
2020-05-02 23:00:00,16.291
2020-05-03 00:00:00,16.575
2020-05-03 01:00:00,17.256
2020-05-03 02:00:00,11.277
2020-05-03 03:00:00,5.298
2020-05-03 04:00:00,11.277
2020-05-03 05:00:00,30.273
2020-05-03 06:00:00,23.235
2020-05-03 07:00:00,25.637
2020-05-03 08:00:00,38.609
2020-05-03 09:00:00,40.15
2020-05-03 10:00:00,58.958
2020-05-03 11:00:00,83.284
2020-05-03 12:00:00,48.142
2020-05-03 13:00:00,84.092
2020-05-03 14:00:00,84.996
2020-05-03 15:00:00,59.235
2020-05-03 16:00:00,44.937
2020-05-03 17:00:00,63.089
2020-05-03 18:00:00,57.065
2020-05-03 19:00:00,82.832
2020-05-03 20:00:00,60.247
2020-05-03 21:00:00,104.403
2020-05-03 22:00:00,39.384
2020-05-03 23:00:00,22.71
2020-05-04 00:00:00,44.768
2020-05-04 01:00:00,24.145
2020-05-04 02:00:00,16.513
2020-05-04 03:00:00,24.017
2020-05-04 04:00:00,22.93
2020-05-04 05:00:00,17.579
2020-05-04 06:00:00,86.905
2020-05-04 07:00:00,180.953
2020-05-04 08:00:00,201.729
2020-05-04 09:00:00,136.343
2020-05-04 10:00:00,182.811
2020-05-04 11:00:00,118.518
2020-05-04 12:00:00,189.939
2020-05-04 13:00:00,170.519
2020-05-04 14:00:00,257.542
2020-05-04 15:00:00,240.025
2020-05-04 16:00:00,134.862
2020-05-04 17:00:00,200.64
2020-05-04 18:00:00,119.345
2020-05-04 19:00:00,169.525
2020-05-04 20:00:00,196.942
2020-05-04 21:00:00,133.271
2020-05-04 22:00:00,118.821
2020-05-04 23:00:00,35.148
2020-05-05 00:00:00,45.531
2020-05-05 01:00:00,28.55
2020-05-05 02:00:00,10.751
2020-05-05 03:00:00,28.063
2020-05-05 04:00:00,50.078
2020-05-05 05:00:00,74.401
2020-05-05 06:00:00,145.453
2020-05-05 07:00:00,171.295
2020-05-05 08:00:00,221.828
2020-05-05 09:00:00,192.324
2020-05-05 10:00:00,254.246
2020-05-05 11:00:00,160.407
2020-05-05 12:00:00,305.552
2020-05-05 13:00:00,212.758
2020-05-05 14:00:00,285.244
2020-05-05 15:00:00,289.032
2020-05-05 16:00:00,155.625
2020-05-05 17:00:00,187.71
2020-05-05 18:00:00,197.186
2020-05-05 19:00:00,184.34
2020-05-05 20:00:00,228.382
2020-05-05 21:00:00,178.635
2020-05-05 22:00:00,127.37
2020-05-05 23:00:00,59.058
2020-05-06 00:00:00,12.297
2020-05-06 01:00:00,31.875
2020-05-06 02:00:00,0.0
2020-05-06 03:00:00,13.052
2020-05-06 04:00:00,40.536
2020-05-06 05:00:00,37.512
2020-05-06 06:00:00,64.691
2020-05-06 07:00:00,214.735
2020-05-06 08:00:00,143.562
2020-05-06 09:00:00,200.507
2020-05-06 10:00:00,101.255
2020-05-06 11:00:00,185.912
2020-05-06 12:00:00,142.213
2020-05-06 13:00:00,142.069
2020-05-06 14:00:00,192.033
2020-05-06 15:00:00,210.624
2020-05-06 16:00:00,161.11
2020-05-06 17:00:00,151.851
2020-05-06 18:00:00,199.626
2020-05-06 19:00:00,116.884
2020-05-06 20:00:00,146.332
2020-05-06 21:00:00,101.477
2020-05-06 22:00:00,78.632
2020-05-06 23:00:00,12.297
2020-05-07 00:00:00,47.353
2020-05-07 01:00:00,42.418
2020-05-07 02:00:00,15.429
2020-05-07 03:00:00,11.315
2020-05-07 04:00:00,47.008
2020-05-07 05:00:00,25.209
2020-05-07 06:00:00,70.059
2020-05-07 07:00:00,107.311
2020-05-07 08:00:00,167.808
2020-05-07 09:00:00,182.069
2020-05-07 10:00:00,120.69
2020-05-07 11:00:00,145.987
2020-05-07 12:00:00,203.34
2020-05-07 13:00:00,214.214
2020-05-07 14:00:00,255.602
2020-05-07 15:00:00,237.164
2020-05-07 16:00:00,118.179
2020-05-07 17:00:00,143.645
2020-05-07 18:00:00,174.418
2020-05-07 19:00:00,167.756
2020-05-07 20:00:00,75.659
2020-05-07 21:00:00,154.688
2020-05-07 22:00:00,140.952
2020-05-07 23:00:00,16.94
2020-05-08 00:00:00,35.146
2020-05-08 01:00:00,11.761
2020-05-08 02:00:00,24.998
2020-05-08 03:00:00,28.849
2020-05-08 04:00:00,18.841
2020-05-08 05:00:00,29.959
2020-05-08 06:00:00,126.128
2020-05-08 07:00:00,158.464
2020-05-08 08:00:00,145.56
2020-05-08 09:00:00,96.835
2020-05-08 10:00:00,175.882
2020-05-08 11:00:00,247.357
2020-05-08 12:00:00,163.501
2020-05-08 13:00:00,222.633
2020-05-08 14:00:00,238.846
2020-05-08 15:00:00,248.746
2020-05-08 16:00:00,172.488
2020-05-08 17:00:00,113.916
2020-05-08 18:00:00,147.604
2020-05-08 19:00:00,147.669
2020-05-08 20:00:00,212.736
2020-05-08 21:00:00,120.417
2020-05-08 22:00:00,93.962
2020-05-08 23:00:00,54.211
2020-05-09 00:00:00,70.738
2020-05-09 01:00:00,25.331
2020-05-09 02:00:00,17.679
2020-05-09 03:00:00,30.072
2020-05-09 04:00:00,16.722
2020-05-09 05:00:00,44.82
2020-05-09 06:00:00,36.191
2020-05-09 07:00:00,56.499
2020-05-09 08:00:00,65.611
2020-05-09 09:00:00,142.227
2020-05-09 10:00:00,95.162
2020-05-09 11:00:00,125.907
2020-05-09 12:00:00,140.147
2020-05-09 13:00:00,120.674
2020-05-09 14:00:00,147.408
2020-05-09 15:00:00,150.013
2020-05-09 16:00:00,91.476
2020-05-09 17:00:00,105.913
2020-05-09 18:00:00,62.813
2020-05-09 19:00:00,88.578
2020-05-09 20:00:00,120.961
2020-05-09 21:00:00,184.429
2020-05-09 22:00:00,111.376
2020-05-09 23:00:00,53.054
2020-05-10 00:00:00,41.774
2020-05-10 01:00:00,24.293
2020-05-10 02:00:00,6.053
2020-05-10 03:00:00,11.919
2020-05-10 04:00:00,13.239
2020-05-10 05:00:00,23.115
2020-05-10 06:00:00,28.913
2020-05-10 07:00:00,43.618
2020-05-10 08:00:00,48.269
2020-05-10 09:00:00,52.889
2020-05-10 10:00:00,47.764
2020-05-10 11:00:00,65.658
2020-05-10 12:00:00,28.956
2020-05-10 13:00:00,49.28
2020-05-10 14:00:00,85.736
2020-05-10 15:00:00,72.567
2020-05-10 16:00:00,55.799
2020-05-10 17:00:00,43.077
2020-05-10 18:00:00,57.917
2020-05-10 19:00:00,105.797
2020-05-10 20:00:00,82.398
2020-05-10 21:00:00,104.238
2020-05-10 22:00:00,82.684
2020-05-10 23:00:00,39.683
2020-05-11 00:00:00,35.033
2020-05-11 01:00:00,17.375
2020-05-11 02:00:00,5.949
2020-05-11 03:00:00,29.063
2020-05-11 04:00:00,16.499
2020-05-11 05:00:00,39.985
2020-05-11 06:00:00,84.429
2020-05-11 07:00:00,183.503
2020-05-11 08:00:00,168.61
2020-05-11 09:00:00,168.539
2020-05-11 10:00:00,161.404
2020-05-11 11:00:00,178.174
2020-05-11 12:00:00,208.86
2020-05-11 13:00:00,171.402
2020-05-11 14:00:00,221.336
2020-05-11 15:00:00,252.923
2020-05-11 16:00:00,218.793
2020-05-11 17:00:00,187.563
2020-05-11 18:00:00,127.677
2020-05-11 19:00:00,158.452
2020-05-11 20:00:00,104.798
2020-05-11 21:00:00,129.416
2020-05-11 22:00:00,58.507
2020-05-11 23:00:00,48.151
2020-05-12 00:00:00,44.471
2020-05-12 01:00:00,36.635
2020-05-12 02:00:00,22.429
2020-05-12 03:00:00,35.489
2020-05-12 04:00:00,30.074
2020-05-12 05:00:00,49.756
2020-05-12 06:00:00,131.379
2020-05-12 07:00:00,184.573
2020-05-12 08:00:00,204.678
2020-05-12 09:00:00,249.211
2020-05-12 10:00:00,268.804
2020-05-12 11:00:00,192.366
2020-05-12 12:00:00,262.328
2020-05-12 13:00:00,256.123
2020-05-12 14:00:00,328.002
2020-05-12 15:00:00,324.711
2020-05-12 16:00:00,216.021
2020-05-12 17:00:00,165.903
2020-05-12 18:00:00,229.722
2020-05-12 19:00:00,206.287
2020-05-12 20:00:00,199.866
2020-05-12 21:00:00,183.3
2020-05-12 22:00:00,163.695
2020-05-12 23:00:00,87.964
2020-05-13 00:00:00,33.018
2020-05-13 01:00:00,31.267
2020-05-13 02:00:00,17.321
2020-05-13 03:00:00,31.042
2020-05-13 04:00:00,18.37
2020-05-13 05:00:00,50.223
2020-05-13 06:00:00,76.884
2020-05-13 07:00:00,152.527
2020-05-13 08:00:00,151.455
2020-05-13 09:00:00,174.659
2020-05-13 10:00:00,150.137
2020-05-13 11:00:00,195.241
2020-05-13 12:00:00,241.225
2020-05-13 13:00:00,199.756
2020-05-13 14:00:00,210.167
2020-05-13 15:00:00,172.984
2020-05-13 16:00:00,147.239
2020-05-13 17:00:00,113.239
2020-05-13 18:00:00,187.399
2020-05-13 19:00:00,168.657
2020-05-13 20:00:00,137.447
2020-05-13 21:00:00,109.573
2020-05-13 22:00:00,97.781
2020-05-13 23:00:00,26.835
2020-05-14 00:00:00,37.066
2020-05-14 01:00:00,32.738
2020-05-14 02:00:00,41.881
2020-05-14 03:00:00,19.0
2020-05-14 04:00:00,26.165
2020-05-14 05:00:00,44.265
2020-05-14 06:00:00,122.831
2020-05-14 07:00:00,190.618
2020-05-14 08:00:00,189.995
2020-05-14 09:00:00,184.527
2020-05-14 10:00:00,229.738
2020-05-14 11:00:00,237.184
2020-05-14 12:00:00,277.472
2020-05-14 13:00:00,314.324
2020-05-14 14:00:00,294.319
2020-05-14 15:00:00,215.851
2020-05-14 16:00:00,162.658
2020-05-14 17:00:00,140.602
2020-05-14 18:00:00,131.646
2020-05-14 19:00:00,203.644
2020-05-14 20:00:00,211.116
2020-05-14 21:00:00,169.198
2020-05-14 22:00:00,113.894
2020-05-14 23:00:00,37.835
2020-05-15 00:00:00,23.823
2020-05-15 01:00:00,12.072
2020-05-15 02:00:00,12.737
2020-05-15 03:00:00,13.913
2020-05-15 04:00:00,30.706
2020-05-15 05:00:00,20.137
2020-05-15 06:00:00,78.436
2020-05-15 07:00:00,52.987
2020-05-15 08:00:00,69.061
2020-05-15 09:00:00,65.743
2020-05-15 10:00:00,86.619
2020-05-15 11:00:00,114.607
2020-05-15 12:00:00,117.264
2020-05-15 13:00:00,90.111
2020-05-15 14:00:00,93.711
2020-05-15 15:00:00,94.92
2020-05-15 16:00:00,67.858
2020-05-15 17:00:00,92.7
2020-05-15 18:00:00,85.848
2020-05-15 19:00:00,115.749
2020-05-15 20:00:00,146.522
2020-05-15 21:00:00,47.698
2020-05-15 22:00:00,57.064
2020-05-15 23:00:00,11.925
2020-05-16 00:00:00,33.53
2020-05-16 01:00:00,24.125
2020-05-16 02:00:00,20.095
2020-05-16 03:00:00,12.778
2020-05-16 04:00:00,6.591
2020-05-16 05:00:00,37.311
2020-05-16 06:00:00,56.343
2020-05-16 07:00:00,63.203
2020-05-16 08:00:00,36.714
2020-05-16 09:00:00,78.822
2020-05-16 10:00:00,143.79
2020-05-16 11:00:00,140.505
2020-05-16 12:00:00,117.075
2020-05-16 13:00:00,73.598
2020-05-16 14:00:00,132.273
2020-05-16 15:00:00,96.352
2020-05-16 16:00:00,63.733
2020-05-16 17:00:00,92.072
2020-05-16 18:00:00,98.636
2020-05-16 19:00:00,42.12
2020-05-16 20:00:00,115.189
2020-05-16 21:00:00,70.483
2020-05-16 22:00:00,58.886
2020-05-16 23:00:00,65.018
2020-05-17 00:00:00,53.443
2020-05-17 01:00:00,17.759
2020-05-17 02:00:00,42.835
2020-05-17 03:00:00,11.571
2020-05-17 04:00:00,25.076
2020-05-17 05:00:00,18.839
2020-05-17 06:00:00,54.836
2020-05-17 07:00:00,45.186
2020-05-17 08:00:00,117.846
2020-05-17 09:00:00,91.188
2020-05-17 10:00:00,56.43
2020-05-17 11:00:00,114.746
2020-05-17 12:00:00,83.791
2020-05-17 13:00:00,120.13
2020-05-17 14:00:00,125.755
2020-05-17 15:00:00,101.361
2020-05-17 16:00:00,103.338
2020-05-17 17:00:00,95.319
2020-05-17 18:00:00,97.859
2020-05-17 19:00:00,121.576
2020-05-17 20:00:00,179.435
2020-05-17 21:00:00,138.134
2020-05-17 22:00:00,111.861
2020-05-17 23:00:00,49.252
2020-05-18 00:00:00,22.338
2020-05-18 01:00:00,23.684
2020-05-18 02:00:00,5.306
2020-05-18 03:00:00,28.136
2020-05-18 04:00:00,34.251
2020-05-18 05:00:00,52.076
2020-05-18 06:00:00,103.571
2020-05-18 07:00:00,211.667
2020-05-18 08:00:00,227.328
2020-05-18 09:00:00,179.252
2020-05-18 10:00:00,224.145
2020-05-18 11:00:00,175.089
2020-05-18 12:00:00,211.004
2020-05-18 13:00:00,242.257
2020-05-18 14:00:00,247.423
2020-05-18 15:00:00,321.09
2020-05-18 16:00:00,198.202
2020-05-18 17:00:00,229.619
2020-05-18 18:00:00,244.19
2020-05-18 19:00:00,172.949
2020-05-18 20:00:00,219.556
2020-05-18 21:00:00,122.226
2020-05-18 22:00:00,113.846
2020-05-18 23:00:00,68.504
2020-05-19 00:00:00,27.639
2020-05-19 01:00:00,11.035
2020-05-19 02:00:00,5.74
2020-05-19 03:00:00,26.765
2020-05-19 04:00:00,5.74
2020-05-19 05:00:00,32.855
2020-05-19 06:00:00,98.96
2020-05-19 07:00:00,199.207
2020-05-19 08:00:00,175.6
2020-05-19 09:00:00,295.69
2020-05-19 10:00:00,210.303
2020-05-19 11:00:00,248.514
2020-05-19 12:00:00,192.917
2020-05-19 13:00:00,243.846
2020-05-19 14:00:00,315.131
2020-05-19 15:00:00,291.721
2020-05-19 16:00:00,161.871
2020-05-19 17:00:00,196.692
2020-05-19 18:00:00,244.332
2020-05-19 19:00:00,121.767
2020-05-19 20:00:00,224.955
2020-05-19 21:00:00,132.695
2020-05-19 22:00:00,94.811
2020-05-19 23:00:00,42.552
2020-05-20 00:00:00,66.138
2020-05-20 01:00:00,32.864
2020-05-20 02:00:00,34.078
2020-05-20 03:00:00,38.455
2020-05-20 04:00:00,32.742
2020-05-20 05:00:00,45.757
2020-05-20 06:00:00,117.603
2020-05-20 07:00:00,154.297
2020-05-20 08:00:00,264.4
2020-05-20 09:00:00,284.533
2020-05-20 10:00:00,170.668
2020-05-20 11:00:00,317.414
2020-05-20 12:00:00,241.256
2020-05-20 13:00:00,228.682
2020-05-20 14:00:00,284.98
2020-05-20 15:00:00,273.353
2020-05-20 16:00:00,241.184
2020-05-20 17:00:00,286.902
2020-05-20 18:00:00,292.106
2020-05-20 19:00:00,262.947
2020-05-20 20:00:00,269.774
2020-05-20 21:00:00,185.138
2020-05-20 22:00:00,132.694
2020-05-20 23:00:00,49.553
2020-05-21 00:00:00,26.88
2020-05-21 01:00:00,16.258
2020-05-21 02:00:00,10.36
2020-05-21 03:00:00,43.138
2020-05-21 04:00:00,16.441
2020-05-21 05:00:00,63.522
2020-05-21 06:00:00,107.02
2020-05-21 07:00:00,201.918
2020-05-21 08:00:00,260.075
2020-05-21 09:00:00,264.782
2020-05-21 10:00:00,227.484
2020-05-21 11:00:00,236.587
2020-05-21 12:00:00,294.464
2020-05-21 13:00:00,316.302
2020-05-21 14:00:00,286.689
2020-05-21 15:00:00,306.986
2020-05-21 16:00:00,171.437
2020-05-21 17:00:00,188.691
2020-05-21 18:00:00,232.472
2020-05-21 19:00:00,219.992
2020-05-21 20:00:00,203.462
2020-05-21 21:00:00,158.707
2020-05-21 22:00:00,98.019
2020-05-21 23:00:00,42.695
2020-05-22 00:00:00,21.874
2020-05-22 01:00:00,22.268
2020-05-22 02:00:00,10.452
2020-05-22 03:00:00,28.009
2020-05-22 04:00:00,33.303
2020-05-22 05:00:00,33.698
2020-05-22 06:00:00,133.833
2020-05-22 07:00:00,174.028
2020-05-22 08:00:00,241.934
2020-05-22 09:00:00,271.0
2020-05-22 10:00:00,200.732
2020-05-22 11:00:00,218.525
2020-05-22 12:00:00,274.166
2020-05-22 13:00:00,235.271
2020-05-22 14:00:00,350.539
2020-05-22 15:00:00,239.036
2020-05-22 16:00:00,252.342
2020-05-22 17:00:00,217.536
2020-05-22 18:00:00,207.852
2020-05-22 19:00:00,221.985
2020-05-22 20:00:00,167.01
2020-05-22 21:00:00,191.685
2020-05-22 22:00:00,104.893
2020-05-22 23:00:00,52.67
2020-05-23 00:00:00,29.469
2020-05-23 01:00:00,38.971
2020-05-23 02:00:00,15.756
2020-05-23 03:00:00,16.463
2020-05-23 04:00:00,33.635
2020-05-23 05:00:00,48.132
2020-05-23 06:00:00,108.977
2020-05-23 07:00:00,87.522
2020-05-23 08:00:00,111.436
2020-05-23 09:00:00,154.833
2020-05-23 10:00:00,109.514
2020-05-23 11:00:00,212.764
2020-05-23 12:00:00,206.855
2020-05-23 13:00:00,191.108
2020-05-23 14:00:00,175.051
2020-05-23 15:00:00,177.966
2020-05-23 16:00:00,164.475
2020-05-23 17:00:00,126.697
2020-05-23 18:00:00,123.494
2020-05-23 19:00:00,150.933
2020-05-23 20:00:00,161.737
2020-05-23 21:00:00,150.988
2020-05-23 22:00:00,148.989
2020-05-23 23:00:00,45.145
2020-05-24 00:00:00,33.04
2020-05-24 01:00:00,10.922
2020-05-24 02:00:00,15.982
2020-05-24 03:00:00,21.674
2020-05-24 04:00:00,36.923
2020-05-24 05:00:00,34.226
2020-05-24 06:00:00,28.518
2020-05-24 07:00:00,43.655
2020-05-24 08:00:00,68.214
2020-05-24 09:00:00,64.032
2020-05-24 10:00:00,68.693
2020-05-24 11:00:00,59.636
2020-05-24 12:00:00,68.332
2020-05-24 13:00:00,57.11
2020-05-24 14:00:00,82.496
2020-05-24 15:00:00,87.347
2020-05-24 16:00:00,77.34
2020-05-24 17:00:00,68.063
2020-05-24 18:00:00,49.84
2020-05-24 19:00:00,137.059
2020-05-24 20:00:00,173.463
2020-05-24 21:00:00,111.354
2020-05-24 22:00:00,116.003
2020-05-24 23:00:00,32.03
2020-05-25 00:00:00,26.973
2020-05-25 01:00:00,16.571
2020-05-25 02:00:00,22.339
2020-05-25 03:00:00,11.512
2020-05-25 04:00:00,59.858
2020-05-25 05:00:00,44.933
2020-05-25 06:00:00,104.347
2020-05-25 07:00:00,222.245
2020-05-25 08:00:00,304.809
2020-05-25 09:00:00,413.155
2020-05-25 10:00:00,317.099
2020-05-25 11:00:00,358.5
2020-05-25 12:00:00,331.184
2020-05-25 13:00:00,404.696
2020-05-25 14:00:00,386.409
2020-05-25 15:00:00,365.964
2020-05-25 16:00:00,383.202
2020-05-25 17:00:00,326.27
2020-05-25 18:00:00,325.197
2020-05-25 19:00:00,425.781
2020-05-25 20:00:00,243.928
2020-05-25 21:00:00,314.781
2020-05-25 22:00:00,172.771
2020-05-25 23:00:00,75.283
2020-05-26 00:00:00,101.273
